id,navodilo
20329,"Krompir olupimo; ga operemo; narežemo na kocke in kuhamo v vroèi vodi na majhnem ognju; dokler se krompir ne zmehèa.""Nato pripravimo perutnièke. Perutnièke malo posujemo z vegeto in jih položimo v pekaè; premazan z maslom. Damo jih peèi na 180 stopinj za približno 20-25 minut (dokler niso skoraj peèene).""Ko se krompir kuha in meso peèe; pripravimo omako. V lonec nalijemo olje in maslo in najprej dodamo sladko smetano in smetano za kuho. Kuhamo na malem ognju in redno mešamo (jaz mešam z roènim mešalnikom). Nato poèasi dodajamo topljene sirèke; naribani sir; gres in vse ostale sestavine. Kuhamo na malem ognju; približno 10-15 minut. Ko je gostota prava (po okusu lahko tudi zredèimo z vodo ali zgostimo s še malo gresa). Ko je omaka kuhana; jo odstavimo z ognja; pokrijemo in pustimo; da malo poèiva.""Nato naredimo preliv; jajca; smetano; sladkor in zaèimbe z metlico zmešamo v posodi. Ko se krompir skuha; ga odcedimo in dodamo preliv ter poèasi pomešamo. Nato krompir s prelivom dodamo v pekaè z mesom. Meso in krompir peèemo še pribl. 10 minut; nato vzamemo pekaè iz peèice in poèasi zaènemo dodajati omako (èez meso in krompir). ""Vse skupaj damo nazaj v peèico in peèemo približno 30-40 minut (preverjati moramo; èe je meso peèeno. Èe ni; peèemo še kakšno minuto dlje); na 180 stopinjah.""Ko sta meso in krompir peèena; omaka malo zgošèena; ugasnemo peèico; pekaè vzamemo iz peèice in postrežemo."            Dober tek!              
20330,"V mleku raztopimo kvas in dodamo sladkor ter moko; premešamo in pustimo na toplem; da vzhaja.""Nato pripravimo testo za miške; v skledo posujemo moko in na sredini naredimo jamico. V jamico vlijemo mleko; rumenjake; maslo; sladkor in kvasec. Umesimo testo in ga dobro stepamo toliko èasa; dokler se ne loèi od kuhalnice. Sedaj vtepemo še pest rozin. Testo pokrijemo s prtièem in spet za nekaj minut postavimo na toplo; da malo vzhaja. Ko ga je za dvakratno kolièino; v visoki ponvi segrejemo olje (olja naj bo za pribl. 2 prsta). Žlico pomoèimo v vroèe olje in oblikujemo miške iz vzhajanega testa. Miške poèasi polagamo v vroèe olje in jih ocvremo na eni strani; nato še na drugi; dokler ne porumenijo. Ko miške porumenijo; jih odložimo na peki papir; da odveèna mašèoba odteèe. "Nato peèene miške preložimo na krožnik in jih poèasi posujemo s sladkorjem v prahu.Sedaj lahko peèene miške postrežemo. Pa dober tek!
20331,"Rožièevo moko zmešamo s cimetom; feferonom in kakavom; dodamo nekaj zrnc (ne preveè; da jed ne bo slana!) soli in po potrebi presejemo; da ni grudic.""V manjši kozici zavremo mleko. Zmanjšamo plamen in ob stalnem mešanju vsujemo suhe sestavine. Mešamo; dokler se ne zgosti; nato odstavimo.""Pustimo ""poèivati"" kako minuto; nato predenemo v servirno skledico. Rožièev puding lahko jemo topel ali ohlajen; po želji s stepeno sladko smetano."              
20332,V lonec damo kuhati testenine."Nasekljamo èebulo in jo pražimo na odlitem olju iz konzerv tune toliko èasa; da postekleni. Dodamo tuno in jo nekaj èasa pražimo s èebulo. Dodamo še paradižnikovo mezgo in zaèinimo po okusu."Dober tek! 
20333,"V posodi zmešamo jajca; dodamo sol po okusu in tri velike žlice sladkorja. Ko to dobro premešamo; dodamo moko in zmešamo.""Maso zlijemo v ponev in pražimo do zlato - rumene barve. Na koncu potresemo s sladkorjem (3 velike žlice) in prepražimo; da se sladkor stopi; zraven mešamo. Ko je jed gotova; jo prelijemo s èokolado ali Nutello."
20334,"Rdeèo rogato papriko popeèemo; olupimo in zrežemo na trakove. Ajdo skuhamo v slani vodi in odstavimo. Narezano èebulo; gobe in èesen popeèemo v ponvi. V ajdo vmešamo 2 dl kisle smetane; popramo; dodamo mešanico iz ponve; narezano bresaolo ter narezano papriko. Stresemo v pekaè in peèemo približno pol ure na 200 stopinjah. "                            
20337,"V moko naredimo jamico. V jamico zdrobimo kvas; dodamo malo sladkorja in zalijemo z mlaènim mlekom. Lahko vmešamo žlico moke; da kvasni nastavek prej vzhaja. Pustimo na toplem da vzide. Medtem segrejemo preostalo mleko; ga odstavimo; dodamo maslo; rumenjake; pomaranèno lupino in rum ter zmešamo; da se rumenjaki lepo vmešajo. Poèasi vlijemo h moki; dodamo sol in zamesimo testo; ki naj vzhaja 30 minut. Ko testo vzide; ga razdelimo na 4 enake dele; ki jih na tanko razvaljamo in obrežemo v krog. Pomagamo si lahko s servirnim krožnikom. Ko imamo štiri enake kroge; prvega položimo na pekaè obložen s peki papirjem in ga namažemo z Nutello (namažemo 1 centimeter od roba). Na vrh položimo drugo plast testa in ponovimo. Ko položimo na vrh zadnjo plast testa; položimo na sredino kozarec in z nožem krog razdelimo na šestnajstine. Primemo po dva traka in ju dvakrat zavrtimo navznoter ter konca stisnemo skupaj. Na koncu zvezdo premažemo z beljakom in jo damo v peèico na 180 stopinj za cca. 25 minut. Vsak pa najbolje pozna svojo peèico in ve za natanènejše nastavitve."              
20338,"Klobase narežemo na enakomerne kolobarje. Korenèek olupimo in naribamo. Èebulo sesekljamo. V ponvi segrejemo olje; na katerem posteklenimo èebulo. Dodamo klobaso; da se lepo zapeèe; nato dodamo korenèek in paradižnikovo mezgo ter malo popražimo; nato zalijemo z jušno osnovo; po okusu dosolimo. Kuhamo toliko èasa; da se omaka zgosti. Medtem ko se omaka kuha; damo kuhati testenine in pripravimo bešamel. V kozici stopimo maslo; dodamo moko in pražimo; da moka porumeni. Zalijemo z vroèim mlekom; saj tako ne nastanejo grudice. Bešamel zaèinimo s soljo; poprom in muškatnim orešèkom. Ko so testenine kuhane; jih zmešamo z omako in jih polovico damo v z maslom namazan globok (èe je možno keramièen) pekaè. Na vrh razporedimo polovico bešamela ter nato še preostale testenine in èisto na vrh preostali bešamel; na katerega posujemo nariban sir. Testenine damo v peèico; ki jo predhodno segrejemo na 185 stopinj in peèemo 20 minut; da sir dobi zlato - rjavo barvo."Poleg se prileže solata.              
20339,<b>Biskvit:</b>"ubijemo tri jajca in loèimo beljake od rumenjakov. Slednje s sladkorjem penasto umešamo; beljake pa stepemo v trden sneg. K rumenjakom vlijemo 3 žlice mleka in vsujemo moko. Vse sestavine dobro premešamo; nato jim nežno dodajamo sneg iz beljakov. Homogeno maso obogatimo z zdrobljenimi piškoti; jo premešamo in nato vlijemo v tortni model premera 26 cm. Njegovo dno naj bo prekrito s papirjem za peko; robovi pa namašèeni.""Segrejemo peèico na 180 stopinj; vanjo za 12 minut postavimo tortni model."<b>Nutellina krema:</b>"smetano stepemo in jo vmešamo k mešanici štirih zvrhanih žlic Nutelle in mascarponeja; nato zdrobimo in vmešamo ameriške piškote."<b>Krema z belo èokolado:</b>"3 listièe želatine namoèimo v kozarcu vode. Belo èokolado položimo v posodo in jo zalijemo s 50 ml sladke smetane; nato jo nad nizkim ognjem poèasi topimo. Ko je zmes homogena; listièe želatine ožamemo in jih raztopimo v èokoladi.""Stepemo preostalih 2;5 dl sladke smetane; h kateri nato vmešamo èokolado!""Obroè za torto obdamo s papirjem za peko in vanj položimo biskvit. Namoèimo ga s 7 žlicami mleka. Nanj nežno nadevamo Nutellino kremo; po vrhu pa kremo z belo èokolado.""Torto za najmanj 6 ur pospravimo v hladilnik; seveda pa bo boljša naslednji dan."Torti odstranimo papir za peko in jo obdamo z odrezanimi piškoti.Fino zmeljemo kekse petit beurre in jih potresemo po vrhu torte.
20340,Listnato testo razvaljamo in iz njega izrežemo krog premera  cca. 25 cm. Prebodemo ga z vilicami in ga peèemo 15 minut na 200 stopinjah.<b>Paljeno testo:</b>"vodo; sol in maslo zavremo; dodamo moko in kuhamo; dokler se ne naredi cmok. Ko se testo malce ohladi; vmešamo jajce in testo gladko premešamo. Testo z dresirno vreèko nabrizgamo na pomašèen pekaè v obliko princesk. Peèemo 15 minut na 200 stopinjah."<b>Vanilijeva krema:</b>"zavremo malo veè kot polovico mleka s polovico sladkorja; naribano limonino lupino in vanilijevim sladkorjem. Rumenjak s preostalim sladkorjem penasto vmešamo; primešamo moko in preostalo mleko. Prilijemo zavreto mleko in mešamo. Pristavimo na štedilnik in med stalnim mešanjem kuhamo še pet minut. Želatino namoèimo v mrzli vodi in jo primešamo kremi. Iz beljakov stepemo sneg; ki ga na rahlo vmešamo še v vroèo kremo. Kremo porabimo dokler je topla!!! Listnato testo damo v obodec za torte in na vrh prelijemo vanilijevo kremo ter torto postavimo v hladilnik; da se krema strdi."<b>Smetanova krema:</b>želatino namoèimo in jo z dvema žlicama smetane razstopimo nad soparo. Preostalo smetano stepemo in ji primešamo želatino in sladkor v prahu.<b>Èokoladna krema:</b>"polovico sladke smetane zavremo in ji dodamo naribano èokolado; da se stopi. Kremo ohladimo in jo stepamo. Med stepanjem ji primešamo preostalo smetano; ki smo jo predhodno stepli."<b>Dokonèanje torte:</b>"v majhni kozici ali ponvi si pripravimo karamel iz nekaj žlic sladkorja. Torto vzamemo iz hladilnika in po robu zložimo princeske; ki smo jih pomoèili v karamel. Po sredini izmenièno nabrizgamo obe kremi. Torto postavimo v hladilnik še za nekaj èasa; da se kreme strdijo. Ko odvzamemo obodec; rob torte okrasimo z drobtinami listnatega testa.""Za dekoracijo lahko naredimo karamelno krono; ki jo pripravimo tako; da pomoèimo žlico v vroè karamel in naredimo nekaj krogov v velikosti torte; da se karamelni ""špageti"" povežejo. To lahko storimo na marmorju; plastiènem pladnju ali najlažje na silikonski podlagi."
20341,"V posodo ubijemo jajca; dodamo sladkor; vanilijev sladkor in vodo. Stepamo 10-12 minut.""K stepenim jajcem presejemo moko skozi sito in dodamo še pecilni prašek. Vse lepo mešamo; da nastane gladka masa; le-to pa vlijemo v model.""Èe želimo èrn biskvit; dodamo 3 žlice èokolade v prahu."              
20342,<b>Mokre sestavine:</b>"banane pretlaèimo z vilicami (ne z mešalnikom; noèemo; da bi postale ""sluzaste""!) in zmešamo z jajci in oljem."Suhe sestavine po potrebi presejemo in dobro premešamo."Mokrim sestavinam dodamo suhe in mešamo; dokler zmes ni enotna. Po želji dodamo orehe.""Testo nadevamo v poljuben pekaè; ki smo ga namastili in potresli z drobtinami; vendar moramo biti pozorni na èas peke. Èe pecivo peèemo v manjšem pekaèu; bo seveda potrebovalo veè èasa; kot èe ga peèemo v pekaèu za mafine ali tistem za kolaè z luknjo v sredi.""Po želji ga potresemo z nalistanimi mandlji in narezanimi orehi ter okrasimo s celimi orehi; ki jih posujemo s sladkorjem."Pecivo peèemo na 180 stopinjah 15-18 minut (ponovno: èas je OKVIREN). Peèeno pecivo je soèno in nekoliko mehko na otip.
20343,<b>Biskvit:</b>"v manjši pekaè tesno enega ob drugega v vrsto položimo piškote; ki nam bodo služili kot biskvitna plast. Nato jih navlažimo z mlekom."<b>Krema:</b>"želatino namoèimo v mrzli vodi. Jabolki olupimo in narežemo na krhlje ter v mešalniku z nekaj vode zmeljemo do goste pulpe brez košèkov jabolk. Pulpo prelijemo v veèjo merilno posodo ter ji dolijemo smetano ter toliko mleka; da je skupna kolièina mase okoli 800 ml. Zasnovo za kremo nato prelijemo v kozico ter zavremo na ognju ter sladkamo. V drugi posodi v 200 ml mrzle vode ali mleka raztopimo praška za  puding. Kozico odstavimo z ognja ter vmešamo želatino po navodilih na embalaži. Na koncu prilijemo še puding; kozico pa pristavimo nazaj na ogenj ter zakuhamo kremo na tak naèin; kot da bi kuhali puding. V primeru; da je krema pregosta; dolijemo še malo mleka."<b>Priprava sladice:</b>"polovico kreme polijemo po piškotih; nato pa nanjo naložimo še eno plast piškotov; ki jih ni potrebno navlažiti; ter po njih polijemo še preostalo kremo. ""Pecivo nato ohladimo v hladilniku. Ko je ohlajeno; ga premažemo še s plastjo stepene smetane; v primeru da uporabimo mleèno; priporoèam dodajanje kremfixa; pri uporabi rastlinske pa ta ne bo potreben. Po želji lahko po smetani posipamo še kakav v prahu. Pred serviranjem pecivo hranimo še kakšno uro v hladilniku. "              
20344,"Najprej speèemo biskvit in ga navlažimo s sladko vodo (vodi primešamo sladkor; lahko tudi rum)."Skuhamo puding v 8 dl mleka in ga še vroèega zlijemo po ohlajenem biskvitu."Pecivo damo v hladilnik; da se puding ohladi. "Postrežemo ga s kupèkom smetane na vrhu.                            
20345,"V posodo stresemo moko; mleko; jajci; mašèobo in sol ter dobro zmešamo. Dobiti moramo gladko maso brez grudic; ki jo nato pustimo poèivati 20 minut. Medtem se bo zaradi moke nekoliko zgostila; zato ji po poèitku prilivamo mineralno vodo; dokler ni dovolj tekoèa. Jaz gostoto preverjam z zajemalko - èe iz nje lepo steèe; je pripravljena. Èe je gosta kot masa za biskvit; ji dodamo še malo mineralne vode.""V ponvi za palaèinke segrejemo nekaj kapljic olja (le pred peko prve palaèinke) in nanjo zlijemo 1 veèjo zajemalko mase. Ponev vrtimo v vse smeri; da se masa razporedi po ponvi. Ko se speèe do te mere; da je palaèinka strjena; jo obrnemo in peèemo še po drugi strani približno 30 s. Peèeno pretresemo na krožnik; na sredino položimo 2 listièa sira (enega zraven drugega); prepognemo palaèinko in jo v ponvi še malce zapeèemo; da se sir stali."              
20346,<b>Krhko testo:</b>"iz sestavin za testo naredimo gladko testo; ki naj malo poèiva. Nato ga razdelimo na dva dela. Testo razvaljamo v dve pravokotni krpi v velikosti pekaèa. Pekaè namastimo in potresemo z moko. Najprej damo vanj eno testeno plošèo; jo namažemo z nadevom in pokrijemo z drugo. Z zobotrebcem na veè mestih prebodemo. Po vrhu namažemo z jajcem in speèemo. Peèeno potresemo s sladkorjem v prahu in narežemo na rezine."<b>Nadev:</b>"skuto pretlaèimo in jo zmeèkamo z vilicami; dodamo sladkor; moko in sneg iz beljakov. Rahlo zmešamo."
20347,"Mlado èebulo narežemo na kolesca; buèke naribamo; solimo in pustimo; da spustijo vodo. Olive razkošèièimo in jih skupaj s kaprami na drobno nasekljamo. Iz buèk iztisnemo vodo; dodamo mlado èebulo; popramo in primešamo jajce.""Segrejemo ponev; prilijemo olivno olje in dodamo 1  buèkine mase ter jo enakomerno razporedimo. Na maso enakomerno razporedimo zmes kaper in oliv; prekrijemo z 2 rezinama pršuta. Vse skupaj še enkrat prekrijemo s preostalo buèkino maso. Peèemo na srednji temperaturi; da postanejo robovi lepo zlato rjavi.  S pomoèjo krožnika obrnemo maso in jo nazaj stresemo v ponev. Po potrebi pred tem v ponev dodamo nekaj olja. Peèemo toliko èasa; da je spodnja stran lepo zlato rjavo peèena. Po potrebi polpet prepikamo z vilicami.""V ponev prilijemo 2 jž olivnega olja; dodamo èešnjev paradižnik in pršut. Pršut med peèenjem obrnemo; da je hrustljavo peèeno; paradižnik pa da se lepo zmehèa.""S pršutom in paradižnikom dekoriramo buèkin polpet in pokapljamo s preostalim oljem iz ponve; kjer se je pekel pršut in paradižnik."              
20348,"Meso narežemo na manjše kose in ga nasolimo in popramo. Brez mašèobe ga na hitro popeèemo. Ko spusti tekoèino; mu dodamo maslo in ga 5 minut peèemo še na mašèobi. Medtem v vrelo vodo stresemo zmrznjen grah in kuhamo 2 minuti. Pišèancu dodamo majonezo in obe smetani ter odcejen grah. Kuhamo še nekaj minut - dokler ni meso mehko.""Medtem zavremo juho (ki jo v skrajni sili zamenjamo z vodo + govejo kocko) in ji primešamo kuskus. Glede kolièine tekoèine se držimo podatkov z embalaže. Kuskus odstavimo z ognja in ga pokritega pustimo 6 minut. Nato dodamo košèek masla; še enkrat premešamo in pustimo stati še 3 minute. Na sredini krožnika naredimo stožec kuskusa in ga ob straneh obložimo z mesom in omako."
20349,"Krompir olupimo; nareženo in damo kuhati - solimo. Ko je krompir kuhan; vodo; v kateri se je kuhal; odlijemo in shranimo. Krompir dobro pretlaèimo dodamo 2 žlici oz. po okusu delikatesnega hrena; nato zaènemo dodajati vodo; v kateri se je kuhal krompir; toliko; da dobimo tekoèo omako (èe je vode od krompirja premalo; dodamo navadno vodo in po potrebi še solimo). V omako dodamo hrenovke ter kuhamo dobrih 5 minut; da se hrenovke skuhajo."Namesto hrenovk bi lahko dali tudi kaj drugega.                            
20350,"Riž skuhamo v slanem kropu; ( lahko dodamo dve nageljnovi žbici) in ga ohladimo.""V veèji posodi zmešamo riž in zelenjavo; ki smo jo narezali na majhne; približno enako velike kose; dodamo kislo smetano in na koncu tuno. Peteršilj in baziliko narežemo na poljubno velike kose.""Za zakljuèek solimo; popramo in kisamo; postavimo v hladilnik za 30 minut in jed je nared."
20351,"Iz beljakov stepemo trd sneg. Pecilni prašek presejemo z moko; dodamo vse ostale suhe sestavine in jih na rahlo vmešamo v beljake. Stopljeno; hladno maslo vmešamo na koncu."Pekaè obložimo s peki papirjem in peèemo v ogreti peèici na 180 stopinjah približno 25 - 30 minut.Po želji lahko ohlajeno pecivo potresemo s sladkorjem v prahu.
